Employee_ID,Age,Gender,Department,Job_Role,Job_Level,Education,Marital_Status,Business_Travel,Distance_From_Home,Monthly_Income,Salary_Band,Hourly_Rate,Monthly_Rate,Job_Involvement,Job_Satisfaction,Environment_Satisfaction,Relationship_Satisfaction,Work_Life_Balance,Performance_Rating,Overtime,Training_Times_Last_Year,Years_At_Company,Years_In_Current_Role,Years_With_Current_Manager,Total_Working_Years,Years_Since_Last_Promotion,Num_Companies_Worked,Stock_Option_Level,Percent_Salary_Hike,Daily_Rate,Daily_Hours,Job_Change_Last_2Y,Manager_Change_Last_2Y,Attrition
EMP11340,46,Female,Operations,Operations Coordinator,3,Bachelor's,Married,Travel_Frequently,30.0,9328,High,38.0,17238.0,3,3.0,1.0,2.0,3.0,3,Yes,0.0,11,6,0,18,5.0,6,0,21.0,315,8.8,No,Yes,Yes
EMP11341,53,Male,Finance,Financial Analyst,3,Bachelor's,Married,Travel_Rarely,15.0,7755,High,72.0,12074.0,4,2.0,1.0,2.0,3.0,2,No,5.0,5,4,5,10,3.0,3,0,24.0,709,9.2,No,No,Yes
EMP11342,53,Male,Finance,Financial Analyst,3,Master's,Married,Travel_Rarely,21.0,8008,High,82.0,13425.0,3,3.0,3.0,3.0,1.0,4,No,3.0,8,6,8,11,4.0,2,0,11.0,736,7.1,No,No,No
EMP11343,48,Female,IT,Software Engineer,1,Bachelor's,Married,Travel_Rarely,11.0,4801,Medium,95.0,12797.0,4,3.0,3.0,3.0,4.0,3,No,3.0,7,7,7,11,2.0,4,1,,1360,10.5,No,No,No
EMP11344,34,Female,Sales,Sales Executive,2,Bachelor's,Married,Travel_Rarely,18.0,9296,High,21.0,23594.0,2,2.0,2.0,1.0,3.0,3,No,1.0,13,8,11,16,3.0,6,1,21.0,1431,7.0,No,No,Yes
EMP11345,25,Female,Human Resources,HR Executive,1,Bachelor's,Divorced,Travel_Rarely,25.0,5287,Medium,43.0,22396.0,3,3.0,3.0,3.0,3.0,3,No,1.0,4,4,4,10,4.0,1,2,14.0,1097,10.0,No,No,No
EMP11346,29,Male,Operations,Operations Coordinator,2,Master's,Married,Travel_Rarely,13.0,7002,High,69.0,9152.0,2,3.0,2.0,3.0,1.0,3,No,5.0,7,4,7,10,7.0,1,0,25.0,1150,7.1,No,No,Yes
EMP11347,52,Female,Research & Development,Research Scientist,1,Master's,Single,Non-Travel,23.0,6881,Medium,85.0,20450.0,4,4.0,2.0,2.0,3.0,3,Yes,6.0,20,9,8,24,4.0,0,2,23.0,303,7.8,No,No,No
EMP11348,58,Female,IT,Software Engineer,2,Master's,Single,Travel_Rarely,8.0,10486,Very High,77.0,14749.0,2,3.0,3.0,3.0,3.0,1,No,4.0,22,0,13,24,2.0,1,2,13.0,223,10.3,No,No,No
EMP11349,36,Female,Sales,Sales Executive,1,High School,Divorced,Travel_Rarely,27.0,6766,Medium,40.0,14259.0,3,3.0,3.0,3.0,3.0,3,No,5.0,15,11,14,15,5.0,6,2,17.0,1097,7.1,Yes,No,No
EMP11350,26,Female,IT,Software Engineer,5,High School,Married,Non-Travel,22.0,13687,Very High,99.0,5095.0,4,1.0,4.0,1.0,3.0,3,No,2.0,5,5,5,6,5.0,3,0,10.0,1192,9.8,No,No,Yes
EMP11351,60,Male,Sales,Sales Executive,1,Master's,Divorced,Non-Travel,10.0,8809,High,29.0,9106.0,4,2.0,2.0,1.0,3.0,4,No,6.0,20,4,1,24,3.0,4,1,10.0,1346,9.4,No,No,No
EMP11352,53,Female,Operations,Operations Coordinator,1,Bachelor's,Married,Travel_Rarely,38.0,7912,High,74.0,12311.0,2,4.0,3.0,1.0,3.0,3,No,3.0,21,1,14,25,1.0,4,1,19.0,1268,8.8,No,No,No
EMP11353,26,Female,Research & Development,Research Scientist,2,High School,Married,Travel_Rarely,20.0,7971,High,48.0,5029.0,4,3.0,3.0,3.0,4.0,2,No,0.0,3,3,3,10,3.0,1,0,24.0,1244,8.2,No,No,No
EMP11354,33,Male,IT,Software Engineer,2,Bachelor's,Single,Non-Travel,24.0,6717,Medium,72.0,8961.0,3,2.0,3.0,4.0,2.0,2,No,3.0,12,11,3,14,8.0,0,1,10.0,1039,8.8,No,No,No
EMP11355,35,Male,Research & Development,Research Scientist,2,Bachelor's,Married,Travel_Rarely,36.0,8765,High,28.0,10312.0,4,3.0,4.0,1.0,3.0,3,No,0.0,14,3,2,16,4.0,2,1,17.0,1192,9.5,No,No,No
EMP11356,42,Female,Research & Development,Research Scientist,3,Bachelor's,Divorced,Travel_Frequently,22.0,8699,High,68.0,22988.0,3,2.0,3.0,3.0,2.0,3,Yes,3.0,0,0,0,6,0.0,3,0,17.0,1065,10.1,No,No,No
EMP11357,27,Male,IT,Software Engineer,5,Bachelor's,Married,Travel_Rarely,32.0,9762,High,63.0,21527.0,3,4.0,3.0,1.0,3.0,3,Yes,5.0,6,5,6,8,0.0,4,0,20.0,157,8.8,Yes,No,No
EMP11358,50,Male,IT,Software Engineer,1,Bachelor's,Single,Travel_Rarely,11.0,7973,High,,19830.0,3,3.0,3.0,3.0,3.0,3,No,3.0,23,11,3,30,8.0,3,0,20.0,545,7.6,No,No,Yes
EMP11359,42,Female,IT,Software Engineer,1,High School,Married,Travel_Frequently,16.0,4317,Low,80.0,13398.0,3,3.0,4.0,3.0,3.0,1,Yes,1.0,3,3,3,7,2.0,1,1,15.0,1004,7.8,No,No,No
EMP11360,32,Male,Finance,Financial Analyst,2,Bachelor's,Single,Travel_Rarely,29.0,7584,High,88.0,4173.0,3,2.0,3.0,3.0,3.0,2,No,6.0,11,6,1,15,0.0,3,1,12.0,1464,9.6,No,No,No
EMP11361,22,Male,IT,Software Engineer,3,Bachelor's,Single,Travel_Rarely,38.0,8421,High,69.0,16704.0,2,3.0,2.0,4.0,3.0,2,No,2.0,1,1,1,1,1.0,0,1,18.0,939,10.0,No,No,No
EMP11362,32,Male,Human Resources,HR Executive,4,Master's,Married,Travel_Rarely,30.0,11535,Very High,62.0,6149.0,3,2.0,3.0,3.0,3.0,2,No,5.0,11,0,0,11,8.0,6,0,20.0,1472,8.7,Yes,Yes,No
EMP11363,46,Male,Sales,Sales Executive,3,Bachelor's,Single,Travel_Rarely,36.0,8992,High,28.0,12761.0,3,2.0,3.0,2.0,3.0,3,No,3.0,21,5,14,26,7.0,3,0,25.0,792,9.6,No,No,No
EMP11364,43,Female,Human Resources,HR Executive,1,Doctorate,Married,Travel_Rarely,40.0,5359,Medium,55.0,5536.0,3,2.0,2.0,1.0,2.0,3,No,2.0,3,2,3,3,1.0,0,1,10.0,655,,No,No,Yes
EMP11365,36,Female,Research & Development,Research Scientist,2,Master's,Divorced,Travel_Frequently,28.0,7225,High,70.0,19495.0,3,3.0,3.0,3.0,3.0,3,No,6.0,12,1,7,14,7.0,2,1,23.0,1110,9.4,No,No,No
EMP11366,31,Female,Finance,Financial Analyst,2,Bachelor's,Single,Non-Travel,15.0,7621,High,,23893.0,3,4.0,2.0,2.0,2.0,3,No,3.0,10,7,10,17,1.0,4,1,25.0,448,9.3,No,No,No
EMP11367,57,Female,IT,Software Engineer,3,Bachelor's,Married,Non-Travel,21.0,10173,Very High,91.0,17301.0,3,3.0,2.0,2.0,2.0,1,Yes,4.0,15,9,12,15,9.0,6,0,18.0,731,9.4,No,No,Yes
EMP11368,50,Male,Sales,Sales Executive,1,Bachelor's,Single,Travel_Rarely,11.0,5609,Medium,71.0,4392.0,2,4.0,3.0,2.0,,3,No,5.0,6,4,3,11,0.0,6,1,17.0,1255,10.5,No,No,No
EMP11369,50,Female,Research & Development,Research Scientist,1,Bachelor's,Married,Non-Travel,29.0,6234,Medium,59.0,19272.0,1,3.0,2.0,4.0,3.0,3,No,4.0,13,6,12,17,5.0,0,3,24.0,435,10.3,No,No,Yes
EMP11370,24,Female,Operations,Operations Coordinator,4,Bachelor's,Divorced,Travel_Rarely,2.0,8935,High,52.0,12249.0,4,3.0,4.0,3.0,1.0,3,Yes,6.0,3,3,3,5,2.0,5,1,15.0,1010,9.8,No,No,No
EMP11371,57,Male,Finance,Financial Analyst,3,High School,Divorced,Non-Travel,3.0,9764,High,71.0,6687.0,1,2.0,,4.0,4.0,3,Yes,5.0,11,5,8,18,0.0,6,0,21.0,1493,10.0,No,No,No
EMP11372,31,Female,Research & Development,Research Scientist,2,Bachelor's,Single,Travel_Frequently,2.0,7917,High,36.0,11752.0,3,3.0,3.0,,3.0,3,Yes,5.0,9,9,9,11,2.0,5,0,14.0,171,9.5,No,No,No
EMP11373,54,Female,Finance,Financial Analyst,1,Master's,Married,Travel_Rarely,32.0,8541,High,23.0,,4,2.0,1.0,3.0,,4,No,2.0,24,3,1,29,,3,1,18.0,685,7.0,Yes,No,No
EMP11374,46,Male,Sales,Sales Executive,2,Master's,Single,Travel_Rarely,36.0,5704,Medium,89.0,12980.0,3,,3.0,3.0,4.0,2,No,0.0,5,5,5,7,5.0,6,0,12.0,108,8.9,No,No,No
EMP11375,58,Male,Finance,Financial Analyst,1,Master's,Married,Travel_Rarely,37.0,4796,Medium,30.0,22261.0,4,4.0,3.0,4.0,1.0,3,Yes,4.0,3,3,3,3,3.0,1,2,15.0,449,8.1,No,No,Yes
EMP11376,36,Female,Human Resources,HR Executive,2,Bachelor's,Married,Travel_Rarely,36.0,6436,Medium,37.0,13581.0,3,2.0,3.0,2.0,3.0,3,No,0.0,11,8,0,16,1.0,2,1,25.0,800,9.0,No,No,No
EMP11377,44,Female,Sales,Sales Executive,4,Bachelor's,Single,Travel_Rarely,30.0,12484,Very High,69.0,21047.0,4,1.0,3.0,4.0,1.0,2,No,5.0,14,8,8,19,1.0,1,3,13.0,121,7.3,No,No,No
EMP11378,27,Male,IT,Software Engineer,4,Master's,Married,Travel_Rarely,39.0,8625,High,89.0,18968.0,1,3.0,3.0,1.0,3.0,3,No,3.0,3,3,3,5,3.0,4,0,12.0,713,8.5,No,No,No
EMP11379,42,Male,Operations,Operations Coordinator,5,Bachelor's,Married,Travel_Rarely,16.0,14828,Very High,22.0,20804.0,3,3.0,3.0,3.0,4.0,3,No,1.0,21,1,14,21,6.0,1,3,20.0,1311,7.8,No,No,No
EMP11380,53,Female,Sales,Sales Executive,3,Bachelor's,Single,Travel_Rarely,20.0,11236,Very High,89.0,16128.0,2,3.0,4.0,3.0,1.0,3,No,2.0,22,2,10,22,8.0,0,1,17.0,740,10.1,Yes,No,No
EMP11381,39,Male,Sales,Sales Executive,2,Bachelor's,Married,Non-Travel,34.0,8515,High,50.0,23483.0,3,4.0,2.0,4.0,3.0,1,Yes,1.0,17,8,1,22,,6,0,10.0,346,8.3,No,No,No
EMP11382,58,Female,Finance,Financial Analyst,1,Master's,Married,Travel_Frequently,12.0,3830,Low,58.0,14732.0,4,2.0,3.0,3.0,2.0,3,No,4.0,8,8,8,10,0.0,1,1,17.0,1286,10.0,No,No,Yes
EMP11383,60,Male,Research & Development,Research Scientist,2,Master's,Divorced,Travel_Rarely,6.0,7346,High,21.0,22143.0,3,2.0,3.0,2.0,3.0,3,No,2.0,19,4,14,20,1.0,5,2,20.0,1202,8.3,No,No,No
EMP11384,47,Male,IT,Software Engineer,1,Bachelor's,Married,Non-Travel,33.0,8934,High,64.0,19082.0,3,1.0,4.0,4.0,3.0,2,No,4.0,24,3,12,30,2.0,1,2,24.0,845,8.8,No,No,No
EMP11385,24,Female,Operations,Operations Coordinator,1,Bachelor's,,Travel_Frequently,38.0,4995,Medium,27.0,21821.0,3,1.0,2.0,3.0,3.0,3,No,2.0,3,3,3,3,3.0,6,2,12.0,1114,,No,No,No
EMP11386,60,Male,Human Resources,HR Executive,2,Bachelor's,Single,Non-Travel,11.0,8666,High,65.0,17039.0,1,4.0,2.0,4.0,3.0,1,No,1.0,24,2,13,24,9.0,1,1,13.0,1259,7.4,No,No,No
EMP11387,54,Female,IT,Software Engineer,4,High School,Married,,15.0,11664,Very High,61.0,21026.0,1,3.0,3.0,2.0,2.0,3,No,1.0,7,7,6,7,7.0,4,1,22.0,1337,8.7,No,No,Yes
EMP11388,59,Female,IT,Software Engineer,2,Bachelor's,Single,Travel_Rarely,28.0,6634,Medium,36.0,21290.0,2,4.0,3.0,2.0,3.0,3,No,1.0,6,6,6,6,1.0,5,0,23.0,938,9.8,No,No,No
EMP11389,42,Female,Finance,Financial Analyst,1,Bachelor's,Single,Travel_Rarely,29.0,6664,Medium,93.0,12552.0,1,3.0,3.0,2.0,,3,Yes,6.0,11,2,11,16,1.0,5,1,25.0,1429,10.4,No,No,Yes
EMP11390,46,Female,IT,Software Engineer,1,High School,Single,Non-Travel,12.0,3770,Low,,20884.0,3,3.0,1.0,3.0,2.0,2,Yes,5.0,8,5,4,9,5.0,3,2,19.0,142,8.5,Yes,No,No
EMP11391,55,Female,Sales,Sales Executive,1,High School,Married,Travel_Rarely,15.0,5986,Medium,86.0,21522.0,4,3.0,3.0,2.0,1.0,2,No,3.0,9,6,5,16,4.0,1,1,22.0,1333,8.2,No,No,Yes
EMP11392,55,Male,Human Resources,HR Executive,4,Bachelor's,Married,Non-Travel,18.0,11393,Very High,31.0,8307.0,3,3.0,2.0,3.0,2.0,3,No,3.0,7,7,7,7,7.0,4,1,25.0,547,8.4,No,No,No
EMP11393,24,Female,Operations,Operations Coordinator,2,High School,Married,Travel_Frequently,33.0,7169,High,60.0,24375.0,3,4.0,1.0,2.0,3.0,3,No,3.0,3,3,3,5,3.0,5,1,20.0,1028,7.2,No,No,Yes
EMP11394,47,Male,Operations,Operations Coordinator,4,Bachelor's,Married,Travel_Rarely,31.0,12815,Very High,24.0,8757.0,2,2.0,3.0,4.0,3.0,3,No,0.0,17,3,6,22,3.0,3,0,20.0,959,7.8,No,No,No
EMP11395,52,Male,Finance,Financial Analyst,4,Master's,Married,Non-Travel,35.0,11936,Very High,36.0,15828.0,4,3.0,2.0,2.0,3.0,3,No,3.0,12,4,11,18,0.0,5,2,17.0,237,8.7,No,No,No
EMP11396,44,Male,Sales,Sales Executive,5,Bachelor's,Single,Travel_Rarely,22.0,11511,Very High,65.0,11749.0,2,1.0,3.0,1.0,2.0,3,No,0.0,13,8,3,19,7.0,5,1,15.0,595,10.3,No,Yes,No
EMP11397,30,Female,Research & Development,Research Scientist,4,Bachelor's,Single,Travel_Rarely,23.0,12360,Very High,49.0,,4,3.0,3.0,4.0,2.0,3,Yes,6.0,4,1,4,9,1.0,1,0,17.0,155,9.3,No,No,Yes
EMP11398,27,Female,Research & Development,Research Scientist,3,Bachelor's,Married,Travel_Rarely,36.0,7582,High,52.0,15674.0,3,3.0,2.0,4.0,3.0,4,No,4.0,6,6,6,12,3.0,6,1,25.0,1141,10.3,No,No,Yes
EMP11399,34,Male,Finance,Financial Analyst,2,Master's,Married,Non-Travel,1.0,6747,Medium,36.0,22047.0,3,3.0,2.0,1.0,3.0,3,Yes,0.0,1,1,1,4,1.0,2,2,17.0,376,8.5,Yes,No,Yes
EMP11400,33,Male,Operations,Operations Coordinator,2,Bachelor's,Married,Travel_Frequently,10.0,6317,Medium,71.0,20562.0,2,3.0,2.0,4.0,3.0,3,No,6.0,12,10,3,14,5.0,6,1,25.0,249,7.2,Yes,Yes,No
EMP11401,51,Female,IT,Software Engineer,1,Bachelor's,Divorced,Travel_Rarely,19.0,7034,High,71.0,21264.0,3,4.0,2.0,3.0,4.0,4,No,6.0,16,10,9,23,8.0,2,2,23.0,400,8.8,Yes,No,No
EMP11402,38,Female,Research & Development,Research Scientist,3,Master's,Married,Travel_Rarely,26.0,7772,High,44.0,19056.0,1,3.0,2.0,2.0,4.0,3,No,0.0,7,7,3,10,1.0,2,1,24.0,1453,7.0,No,No,No
EMP11403,39,Male,IT,Software Engineer,2,Bachelor's,Married,Travel_Rarely,35.0,7477,High,52.0,4645.0,2,3.0,3.0,2.0,2.0,3,No,4.0,3,3,3,8,3.0,5,2,25.0,718,7.7,No,Yes,No
EMP11404,40,Male,Sales,Sales Executive,3,Bachelor's,Married,Travel_Rarely,12.0,7503,High,79.0,23039.0,4,4.0,4.0,3.0,4.0,3,No,3.0,4,4,4,10,4.0,0,2,17.0,657,10.3,No,No,No
EMP11405,37,Female,Operations,Operations Coordinator,4,Bachelor's,Married,Travel_Rarely,8.0,8819,High,38.0,12673.0,3,3.0,3.0,2.0,2.0,3,No,3.0,0,0,0,7,0.0,2,0,15.0,312,10.1,No,No,No
EMP11406,25,Female,Sales,Sales Executive,2,Master's,Married,Non-Travel,20.0,5195,Medium,75.0,6421.0,3,,4.0,3.0,4.0,3,Yes,1.0,4,4,0,8,0.0,5,0,11.0,557,10.3,Yes,Yes,No
EMP11407,33,Male,IT,Software Engineer,4,Bachelor's,Single,Travel_Frequently,11.0,9043,High,21.0,5276.0,1,1.0,3.0,2.0,3.0,3,No,5.0,5,5,5,11,4.0,5,0,14.0,105,7.3,No,Yes,No
EMP11408,38,Male,Research & Development,Research Scientist,1,Bachelor's,Married,Non-Travel,24.0,7219,High,61.0,9308.0,1,1.0,3.0,2.0,2.0,3,No,0.0,16,10,0,23,2.0,5,0,16.0,679,8.1,No,No,No
EMP11409,28,Female,IT,Software Engineer,2,Bachelor's,Married,Travel_Rarely,23.0,6163,Medium,83.0,13282.0,3,3.0,1.0,3.0,2.0,4,Yes,,7,7,2,11,2.0,5,0,12.0,1484,7.0,No,No,Yes
EMP11410,59,Male,Research & Development,Research Scientist,2,Bachelor's,Single,Travel_Rarely,34.0,8126,High,46.0,14135.0,3,3.0,2.0,3.0,4.0,2,No,2.0,16,11,6,20,7.0,6,2,19.0,807,8.3,No,No,No
EMP11411,47,Male,Operations,Operations Coordinator,5,Master's,Single,Non-Travel,16.0,12837,Very High,87.0,14304.0,2,3.0,3.0,4.0,4.0,3,No,2.0,8,5,5,10,5.0,0,1,20.0,679,8.7,No,No,No
EMP11412,59,Male,Sales,Sales Executive,2,Bachelor's,Divorced,Travel_Rarely,37.0,8377,High,75.0,21451.0,4,3.0,2.0,2.0,2.0,3,Yes,6.0,19,8,5,21,6.0,4,0,21.0,1021,7.5,No,No,Yes
EMP11413,55,Female,Sales,Sales Executive,1,Bachelor's,Married,Non-Travel,19.0,5476,Medium,87.0,9058.0,3,3.0,3.0,3.0,3.0,3,No,6.0,6,5,2,12,2.0,0,0,15.0,1390,,No,No,No
EMP11414,41,Female,Sales,Sales Executive,1,Master's,,Travel_Rarely,18.0,3663,Low,63.0,12683.0,3,2.0,3.0,3.0,2.0,2,Yes,0.0,3,3,3,5,3.0,4,0,24.0,127,10.0,Yes,No,No
EMP11415,24,Male,Sales,Sales Executive,2,Bachelor's,Married,Travel_Frequently,20.0,7484,High,81.0,14092.0,2,3.0,4.0,3.0,2.0,4,No,1.0,3,3,3,5,2.0,0,1,23.0,769,9.0,Yes,No,Yes
EMP11416,35,Female,Research & Development,Research Scientist,2,Bachelor's,Married,Travel_Rarely,8.0,8489,High,59.0,22818.0,3,2.0,3.0,3.0,3.0,3,No,6.0,14,1,3,21,1.0,0,2,20.0,1085,9.6,No,Yes,Yes
EMP11417,26,Male,IT,Software Engineer,1,Bachelor's,Single,Non-Travel,6.0,5426,Medium,95.0,22555.0,3,3.0,3.0,4.0,2.0,1,No,3.0,5,3,5,11,2.0,2,2,19.0,874,9.0,Yes,No,No
EMP11418,50,Male,Sales,Sales Executive,1,Bachelor's,Single,Travel_Rarely,31.0,7964,High,24.0,20762.0,3,1.0,3.0,2.0,3.0,1,No,4.0,17,11,4,17,0.0,6,0,16.0,992,7.6,No,No,No
EMP11419,49,Female,IT,Software Engineer,1,Bachelor's,Divorced,Travel_Rarely,23.0,6678,Medium,82.0,18889.0,3,3.0,3.0,2.0,2.0,2,No,2.0,17,10,4,21,3.0,4,0,23.0,155,9.4,No,No,No
EMP11420,56,Female,Sales,Sales Executive,4,Bachelor's,Married,Travel_Frequently,23.0,11922,Very High,55.0,4259.0,3,3.0,1.0,3.0,2.0,3,No,4.0,17,0,9,22,6.0,3,2,16.0,349,9.7,No,Yes,No
EMP11421,59,Male,IT,Software Engineer,2,Master's,Single,Travel_Rarely,31.0,9029,High,99.0,24817.0,2,3.0,3.0,3.0,3.0,2,No,2.0,17,3,3,22,0.0,6,1,18.0,1098,8.8,No,No,No
EMP11422,48,Male,Sales,Sales Executive,3,Master's,Single,Non-Travel,36.0,11045,Very High,21.0,4811.0,4,2.0,3.0,3.0,3.0,3,No,4.0,19,6,7,26,9.0,6,1,23.0,975,8.4,No,No,No
EMP11423,28,Female,Research & Development,Research Scientist,4,High School,Single,Travel_Rarely,33.0,8917,High,47.0,15135.0,3,3.0,2.0,1.0,4.0,3,Yes,4.0,7,7,7,14,3.0,4,2,21.0,508,8.6,No,No,No
EMP11424,26,Male,Finance,Financial Analyst,1,Bachelor's,Married,Travel_Frequently,20.0,5592,Medium,48.0,8358.0,3,3.0,2.0,4.0,3.0,2,No,3.0,5,2,5,12,5.0,5,2,17.0,745,9.7,No,No,No
EMP11425,40,Male,Operations,Operations Coordinator,4,Master's,Married,Non-Travel,16.0,12777,Very High,99.0,10320.0,1,,3.0,1.0,4.0,3,No,3.0,19,5,13,24,3.0,5,3,14.0,1364,10.2,No,No,No
EMP11426,42,Male,IT,Software Engineer,1,Master's,Single,Travel_Rarely,14.0,4560,Medium,54.0,23775.0,3,3.0,3.0,3.0,3.0,4,No,0.0,6,6,6,6,5.0,2,0,16.0,386,7.8,Yes,No,No
EMP11427,41,Male,Sales,Sales Executive,2,Bachelor's,Single,Non-Travel,22.0,8396,High,78.0,3679.0,3,4.0,4.0,4.0,2.0,2,Yes,2.0,13,10,7,18,2.0,4,1,18.0,247,8.5,No,No,No
EMP11428,33,Male,Research & Development,Research Scientist,4,High School,Married,Travel_Rarely,5.0,9034,High,,14031.0,3,2.0,3.0,3.0,4.0,3,No,5.0,3,3,3,8,2.0,1,0,19.0,523,9.0,Yes,No,No
EMP11429,56,Female,Sales,Sales Executive,3,Bachelor's,Married,Travel_Rarely,25.0,9969,High,,23904.0,3,3.0,1.0,4.0,3.0,3,No,3.0,8,4,8,13,1.0,1,0,21.0,815,9.5,No,No,No
EMP11430,52,Female,Sales,Sales Executive,5,Bachelor's,Single,,38.0,13374,Very High,31.0,9548.0,4,3.0,3.0,2.0,2.0,3,No,2.0,21,4,2,28,5.0,6,1,20.0,452,9.3,No,No,No
EMP11431,27,Female,Human Resources,HR Executive,4,Bachelor's,Single,Travel_Rarely,5.0,8370,High,57.0,3499.0,1,2.0,4.0,3.0,2.0,3,No,4.0,6,0,4,8,5.0,2,1,24.0,890,10.0,No,No,Yes
EMP11432,33,Female,Sales,Sales Executive,2,Bachelor's,Single,Travel_Rarely,24.0,7627,High,71.0,21409.0,2,3.0,3.0,2.0,3.0,3,No,4.0,12,3,3,14,9.0,2,1,18.0,584,10.4,No,No,Yes
EMP11433,49,Male,Sales,Sales Executive,2,High School,Married,Travel_Rarely,36.0,7667,High,79.0,20039.0,2,3.0,3.0,3.0,3.0,2,Yes,1.0,5,5,5,7,4.0,3,0,23.0,1391,7.4,No,No,Yes
EMP11434,33,Male,Operations,Operations Coordinator,4,High School,Divorced,Travel_Rarely,26.0,10003,Very High,92.0,17025.0,3,3.0,2.0,3.0,2.0,4,No,2.0,8,4,8,12,1.0,4,1,22.0,977,9.4,Yes,No,No
EMP11435,22,Male,Operations,Operations Coordinator,5,Bachelor's,Married,Travel_Frequently,24.0,12294,Very High,96.0,21425.0,3,2.0,3.0,,3.0,3,Yes,0.0,1,1,1,7,1.0,4,0,17.0,1068,7.9,No,No,Yes
EMP11436,23,Male,Operations,Operations Coordinator,5,Master's,Married,Travel_Rarely,34.0,10782,Very High,92.0,,4,4.0,2.0,3.0,2.0,3,No,3.0,2,2,2,9,1.0,5,0,23.0,1089,7.3,No,No,No
EMP11437,40,Female,Research & Development,Research Scientist,1,Bachelor's,Married,Travel_Rarely,13.0,5251,Medium,44.0,16987.0,4,3.0,3.0,4.0,1.0,3,No,0.0,5,3,5,7,1.0,6,1,20.0,436,9.3,No,Yes,No
EMP11438,30,Male,Operations,Operations Coordinator,4,Bachelor's,Married,Travel_Rarely,13.0,9943,High,23.0,22176.0,3,3.0,2.0,2.0,3.0,3,No,4.0,9,5,9,14,6.0,4,2,20.0,879,7.8,No,No,No
EMP11439,27,Male,Operations,Operations Coordinator,1,Master's,Married,Travel_Rarely,35.0,3914,Low,61.0,20819.0,3,3.0,3.0,3.0,3.0,2,Yes,3.0,4,4,0,4,2.0,6,1,14.0,964,7.7,No,No,No
EMP11440,49,Male,Sales,Sales Executive,5,Bachelor's,Married,Non-Travel,6.0,11495,Very High,92.0,,2,4.0,2.0,4.0,2.0,3,No,3.0,6,6,6,8,3.0,3,3,24.0,870,8.0,No,No,Yes
EMP11441,24,Male,Operations,Operations Coordinator,2,Bachelor's,Single,Travel_Rarely,12.0,5916,Medium,60.0,21378.0,1,3.0,3.0,3.0,3.0,4,Yes,2.0,3,3,1,7,3.0,5,2,23.0,324,7.1,No,No,Yes
EMP11442,35,Female,IT,Software Engineer,2,Master's,Single,Travel_Rarely,,8473,High,44.0,19308.0,3,4.0,3.0,3.0,3.0,3,Yes,0.0,9,2,3,14,1.0,4,1,13.0,1331,8.7,No,No,No
EMP11443,43,Female,Sales,Sales Executive,1,Bachelor's,Divorced,Travel_Rarely,22.0,6253,Medium,55.0,13221.0,3,1.0,3.0,4.0,1.0,3,No,3.0,10,3,2,12,8.0,5,0,13.0,241,7.3,No,No,No
EMP11444,31,Female,Research & Development,Research Scientist,3,Doctorate,Married,Travel_Frequently,33.0,8214,High,99.0,23489.0,2,2.0,3.0,3.0,4.0,3,Yes,5.0,5,4,5,7,1.0,0,0,10.0,631,7.7,Yes,No,No
EMP11445,47,Male,Sales,Sales Executive,3,Bachelor's,Divorced,Travel_Rarely,36.0,13522,Very High,89.0,17464.0,2,3.0,3.0,1.0,1.0,3,No,1.0,24,10,12,27,6.0,5,1,14.0,868,7.1,No,No,Yes
EMP11446,32,Female,Research & Development,Research Scientist,2,Bachelor's,Married,Travel_Rarely,19.0,5559,Medium,78.0,15858.0,3,3.0,1.0,2.0,2.0,3,No,0.0,9,2,1,13,5.0,2,2,10.0,541,9.0,No,Yes,No
EMP11447,50,Female,Research & Development,Research Scientist,3,High School,Married,Non-Travel,14.0,9151,High,71.0,9133.0,2,3.0,1.0,3.0,3.0,2,Yes,3.0,12,9,12,15,2.0,6,0,15.0,1136,9.8,No,No,No
EMP11448,45,Female,Human Resources,HR Executive,1,Master's,Married,Travel_Rarely,24.0,6777,Medium,89.0,21760.0,3,3.0,3.0,3.0,3.0,4,No,0.0,18,4,4,22,5.0,5,1,18.0,253,8.6,No,Yes,No
EMP11449,27,Male,Research & Development,Research Scientist,2,Bachelor's,Married,Non-Travel,13.0,7160,High,34.0,4714.0,3,4.0,3.0,1.0,4.0,3,No,0.0,5,0,5,8,5.0,2,2,22.0,414,8.0,No,No,Yes
EMP11450,54,Female,Research & Development,Research Scientist,2,Bachelor's,Single,Non-Travel,16.0,7079,High,85.0,7485.0,3,3.0,3.0,3.0,2.0,3,Yes,3.0,13,10,9,17,9.0,2,0,22.0,627,8.9,No,No,Yes
EMP11451,34,Male,IT,Software Engineer,5,Master's,Married,Travel_Rarely,7.0,13543,Very High,70.0,13171.0,3,3.0,3.0,2.0,4.0,3,No,4.0,11,9,5,17,0.0,0,2,19.0,921,7.9,No,No,No
EMP11452,49,Male,IT,Software Engineer,2,Bachelor's,Single,Travel_Rarely,25.0,7854,High,75.0,15865.0,3,3.0,2.0,4.0,4.0,3,No,2.0,18,0,10,19,9.0,1,2,18.0,1127,10.5,No,Yes,No
